2021-01-30 01:17:57,bytearray(b'\xff&\x0f\x07ZPW\x01a\xb5\x01\xf8\x87\x96\xd5'),-121,-9.75
2021-01-30 01:19:32,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-121,-6.75
2021-01-30 01:25:13,bytearray(b'\xff&\x10_JV\x84\x00F\x01B\x01\x01j\xef\x83'),-121,-7.0
2021-01-30 01:30:54,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-120,-9.5
2021-01-30 01:36:34,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-122,-5.75
2021-01-30 01:42:15,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-122,-7.5
2021-01-30 01:47:54,bytearray(b'\xff&\x0f\x07ZP8\x00a\xb4\x01BB m'),-122,-13.5
2021-01-30 01:47:55,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-122,-6.25
2021-01-30 01:53:36,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-122,-5.75
2021-01-30 01:59:17,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-122,-6.75
2021-01-30 02:04:57,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-122,-7.0
2021-01-30 02:04:57,bytearray(b'\x00\x00\x00\x00\x00'),-98,9.0
2021-01-30 02:10:38,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-122,-5.0
2021-01-30 02:16:18,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-121,-7.25
2021-01-30 02:17:52,bytearray(b'\xff&\x0f\x07ZP\xaf\x00a\xb4\x01!d\xdbm'),-123,-12.75
2021-01-30 02:21:59,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-121,-6.0
2021-01-30 02:27:39,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-123,-7.0
2021-01-30 02:33:20,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-121,-6.25
2021-01-30 02:39:00,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-122,-6.0
2021-01-30 02:39:00,bytearray(b'\x00\x00\x00\x00\x00'),-100,12.0
2021-01-30 02:44:41,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-122,-5.5
2021-01-30 02:47:50,bytearray(b'\xff&\x0f\x07ZP7\x00a\xb3\x01\x8fS!{'),-122,-11.25
2021-01-30 02:50:22,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-122,-5.5
2021-01-30 02:56:02,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-123,-6.25
2021-01-30 03:01:43,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-122,-6.5
2021-01-30 03:07:23,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-120,-7.75
2021-01-30 03:13:04,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-122,-6.5
2021-01-30 03:17:48,bytearray(b'\x00\x00\x00\x00\x00'),-93,10.25
2021-01-30 03:18:45,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-122,-4.75
2021-01-30 03:24:25,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-122,-6.75
2021-01-30 03:30:06,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-123,-7.5
2021-01-30 03:35:47,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-118,-8.5
2021-01-30 03:35:47,bytearray(b'\x00\x00\x00\x00\x00'),-98,9.75
2021-01-30 03:41:27,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-122,-5.5
2021-01-30 03:47:08,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-122,-6.25
2021-01-30 03:47:08,bytearray(b'\x00\x00\x00\x00\x00'),-100,12.0
2021-01-30 03:52:48,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-122,-7.25
2021-01-30 03:58:29,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-121,-7.0
2021-01-30 04:04:10,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-122,-6.25
2021-01-30 04:09:50,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-121,-6.0
2021-01-30 04:15:31,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-120,-5.25
2021-01-30 04:17:45,bytearray(b'\x00\x00\x00\x00\x00'),-99,11.75
2021-01-30 04:21:12,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-121,-8.5
2021-01-30 04:26:52,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-120,-7.0
2021-01-30 04:26:52,bytearray(b'\x00\x00\x00\x00\x00'),-102,8.75
2021-01-30 04:32:33,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-122,-8.75
2021-01-30 04:38:13,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-120,-6.0
2021-01-30 04:43:54,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-121,-5.75
2021-01-30 04:47:43,bytearray(b'\xff&\x0f\x07ZP:\x00a\xb2\x01n\xd8\xd4\x8b'),-123,-13.5
2021-01-30 04:49:35,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-118,-10.0
2021-01-30 04:55:15,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-119,-9.75
2021-01-30 05:00:56,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-123,-6.0
2021-01-30 05:06:36,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-122,-10.25
2021-01-30 05:12:17,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-122,-5.75
2021-01-30 05:17:41,bytearray(b'\x00\x00\x00\x00\x00'),-92,10.0
2021-01-30 05:17:58,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-122,-5.75
2021-01-30 05:23:38,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-121,-6.0
2021-01-30 05:29:19,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-122,-5.25
2021-01-30 05:35:00,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-120,-8.75
2021-01-30 05:40:40,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-120,-6.25
2021-01-30 05:46:21,bytearray(b'\xff&\x10_JV\x85\x00F\x01r\x01\xca6<&'),-120,-5.75
2021-01-30 05:47:39,bytearray(b"\xff&\x0f\x07ZP\x00\x00a\xb1\x01\xaed\'o"),-121,-11.75
2021-01-30 05:52:02,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-121,-7.25
2021-01-30 05:57:42,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-122,-6.75
2021-01-30 06:03:23,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-121,-6.75
2021-01-30 06:09:04,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-120,-6.25
2021-01-30 06:14:44,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-121,-5.5
2021-01-30 06:17:37,bytearray(b'\xff&\x0f\x07ZP\x0e\x01a\xb1\x01\xa9\xe8\xfek'),-121,-10.25
2021-01-30 06:20:25,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-121,-8.0
2021-01-30 06:20:25,bytearray(b'\x00\x00\x00\x00\x00'),-94,12.25
2021-01-30 06:26:05,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-122,-4.5
2021-01-30 06:31:46,bytearray(b'\xff&\x10_JV\x84\x00F\x01r\x01\x01j\xef\x83'),-122,-7.0
2021-01-30 06:31:46,bytearray(b'\x00\x00\x00\x00\x00'),-94,9.25
2021-01-30 06:37:27,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-122,-6.0
2021-01-30 06:43:07,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-123,-7.0
2021-01-30 06:48:48,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-123,-7.0
2021-01-30 06:48:48,bytearray(b'\x00\x00\x00\x00\x00'),-94,9.25
2021-01-30 06:54:29,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-122,-5.5
2021-01-30 07:00:09,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-121,-7.5
2021-01-30 07:05:50,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-122,-5.75
2021-01-30 07:05:50,bytearray(b'\x00\x00\x00\x00\x00'),-95,9.5
2021-01-30 07:11:31,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-122,-5.5
2021-01-30 07:17:11,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-118,-8.0
2021-01-30 07:18:48,bytearray(b'\x00\x00\x00\x00\x00'),-94,9.5
2021-01-30 07:22:52,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-122,-5.0
2021-01-30 07:28:32,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-122,-4.75
2021-01-30 07:28:32,bytearray(b'\x00\x00\x00\x00\x00'),-95,12.0
2021-01-30 07:34:13,bytearray(b'\xff&\x10_JV\x82\x00F\x01r\x01\xd73\x0c\x9e'),-123,-3.5
2021-01-30 07:34:13,bytearray(b'\x00\x00\x00\x00\x00'),-95,12.0
2021-01-30 07:39:54,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-119,-10.0
2021-01-30 07:45:34,bytearray(b'\xff&\x10_JV\x83\x00F\x01r\x01\x1co\xdf;'),-122,-7.0
2021-01-30 07:48:46,bytearray(b'\xff&\x0f\x07Zp\xbb \xeb\x90\x05_N\x88\xb9'),-120,-15.5
2021-01-30 07:51:15,bytearray(b'\xff&\x10_JV\x82\x00F\x01r\x01\xd73\x0c\x9e'),-122,-5.25
2021-01-30 07:56:55,bytearray(b'\xff&\x10_JV\x82\x00F\x01r\x01\xd73\x0c\x9e'),-123,-4.75
2021-01-30 08:02:36,bytearray(b'\xff&\x10_JV\x82\x00F\x01r\x01\xd73\x0c\x9e'),-122,-4.5
2021-01-30 08:02:36,bytearray(b'\x00\x00\x00\x00\x00'),-93,9.25
2021-01-30 08:08:16,bytearray(b'\xff&\x10_JV\x82\x00F\x01r\x01\xd73\x0c\x9e'),-119,-8.75
2021-01-30 08:13:57,bytearray(b'\xff&\x10_JV\x81\x00F\x01r\x01Q\xa7~0'),-118,-10.0
2021-01-30 08:18:43,bytearray(b'\xff&\x0f\x07ZP\x00\x00a\xaf\x01z%\x18\xb0'),-122,-10.0
2021-01-30 08:19:37,bytearray(b'\xff&\x10_JV\x82\x00F\x01r\x01\xd73\x0c\x9e'),-121,-5.25
2021-01-30 08:25:18,bytearray(b'\xff&\x10_JV\x82\x00F\x01r\x01\xd73\x0c\x9e'),-122,-5.0
2021-01-30 08:25:18,bytearray(b'\x00\x00\x00\x00\x00'),-95,11.0
2021-01-30 08:30:59,bytearray(b'\xff&\x10_JV\x81\x00F\x01r\x01Q\xa7~0'),-122,-5.75
2021-01-30 08:36:39,bytearray(b'\xff&\x10_JV\x81\x00F\x01r\x01Q\xa7~0'),-117,-9.75
2021-01-30 08:42:20,bytearray(b'\xff&\x10_JV\x82\x00F\x01r\x01\xd73\x0c\x9e'),-122,-5.5
2021-01-30 08:48:00,bytearray(b'\xff&\x10_JV\x81\x00F\x01r\x01Q\xa7~0'),-121,-6.0
2021-01-30 08:48:41,bytearray(b'\xff&\x0f\x07ZP7\x00a\xaf\x01i$|&'),-123,-11.0
2021-01-30 08:53:27,bytearray(b'\xff&\x10_JV\x81\x00F\x01r\x01Q\xa7~0'),-118,-10.25
2021-01-30 08:59:08,bytearray(b'\xff&\x10_JV\x81\x00F\x01r\x01Q\xa7~0'),-117,-9.0
2021-01-30 09:04:48,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-122,-6.0
2021-01-30 09:10:28,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-123,-4.5
2021-01-30 09:10:28,bytearray(b'\x00\x00\x00\x00\x00'),-94,10.5
2021-01-30 09:16:08,bytearray(b'\xff&\x10_JV\x81\x00F\x01r\x01Q\xa7~0'),-123,-5.5
2021-01-30 09:16:09,bytearray(b'\x00\x00\x00\x00\x00'),-94,9.25
2021-01-30 09:18:38,bytearray(b'\xff&\x0f\x07ZP8\x00a\xae\x01\xf2o\xda\xb6'),-123,-10.5
2021-01-30 09:21:49,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-122,-5.0
2021-01-30 09:27:29,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-121,-4.5
2021-01-30 09:33:09,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-122,-4.75
2021-01-30 09:38:49,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-121,-3.25
2021-01-30 09:38:49,bytearray(b'\x00\x00\x00\x00\x00'),-94,11.25
2021-01-30 09:44:29,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-122,-4.75
2021-01-30 09:48:35,bytearray(b'\xff&\x0f\x07ZP_\x00a\xae\x01\xd9}q\xeb'),-122,-9.25
2021-01-30 09:50:09,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-120,-4.0
2021-01-30 09:55:49,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-122,-4.5
2021-01-30 10:01:29,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-122,-3.25
2021-01-30 10:01:30,bytearray(b'\x00\x00\x00\x00\x00'),-94,9.5
2021-01-30 10:07:10,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-122,-4.25
2021-01-30 10:12:50,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-122,-4.25
2021-01-30 10:18:30,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-121,-4.0
2021-01-30 10:18:31,bytearray(b'\xff&\x0f\x07ZP\x8a\x01a\xae\x01 \xd4\xe6\xa7'),-122,-10.25
2021-01-30 10:18:31,bytearray(b'\x00\x00\x00\x00\x00'),-95,9.75
2021-01-30 10:23:18,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-121,-4.25
2021-01-30 10:28:58,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-121,-1.5
2021-01-30 10:34:38,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-122,-5.25
2021-01-30 10:40:18,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-121,-9.0
2021-01-30 10:40:18,bytearray(b'\x00\x00\x00\x00\x00'),-94,9.75
2021-01-30 10:45:58,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-123,-6.5
2021-01-30 10:48:28,bytearray(b'\xff&\x0f\x07ZP\x00\x00a\xad\x01H\x13z2'),-123,-13.0
2021-01-30 10:51:38,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-122,-7.25
2021-01-30 10:57:18,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-121,-6.75
2021-01-30 10:57:18,bytearray(b'\x00\x00\x00\x00\x00'),-93,11.5
2021-01-30 11:02:58,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-122,-5.0
2021-01-30 11:08:39,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-121,-5.5
2021-01-30 11:14:19,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-122,-5.25
2021-01-30 11:14:19,bytearray(b'\x00\x00\x00\x00\x00'),-93,11.5
2021-01-30 11:18:25,bytearray(b'\xff&\x0f\x07ZP\x00\x00a\xad\x01H\x13z2'),-123,-11.5
2021-01-30 11:19:59,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-122,-6.75
2021-01-30 11:25:39,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-120,-5.25
2021-01-30 11:25:39,bytearray(b'\x00\x00\x00\x00\x00'),-94,9.5
2021-01-30 11:31:19,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-122,-10.75
2021-01-30 11:36:59,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-120,-6.5
2021-01-30 11:42:39,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-121,-6.0
2021-01-30 11:48:20,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-123,-7.75
2021-01-30 11:48:22,bytearray(b'\xff&\x0f\x07ZP\x00\x00a\xac\x01Q\x08Ks'),-123,-11.75
2021-01-30 11:53:08,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-122,-4.0
2021-01-30 11:58:49,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-122,-6.25
2021-01-30 12:04:29,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-122,-6.0
2021-01-30 12:10:09,bytearray(b'\xff&\x10_JVy\x06F7r\x01~?\x06Y'),-118,-12.75
2021-01-30 12:15:49,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-122,-5.75
2021-01-30 12:18:18,bytearray(b'\xff&\x0f\x07ZP\x00\x00a\xac\x01Q\x08Ks'),-123,-9.0
2021-01-30 12:18:19,bytearray(b'\x00\x00\x00\x00\x00'),-94,9.25
2021-01-30 12:21:30,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-118,-10.75
2021-01-30 12:27:10,bytearray(b'\xff&\x10_JV\x80\x00F\x01r\x01\x9a\xfb\xad\x95'),-119,-8.75
2021-01-30 12:27:10,bytearray(b'\x00\x00\x00\x00\x00'),-94,9.5
2021-01-30 12:32:50,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-121,-8.25
2021-01-30 12:38:30,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-122,-7.5
2021-01-30 12:44:10,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-122,-8.0
2021-01-30 12:44:11,bytearray(b'\x00\x00\x00\x00\x00'),-93,9.5
2021-01-30 12:48:15,bytearray(b'\xff&\x0f\x07ZP\x00\x00a\xab\x01\x1eI\xdd\xb4'),-122,-11.5
2021-01-30 12:49:51,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-121,-7.25
2021-01-30 12:55:31,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-120,-5.75
2021-01-30 13:01:11,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-121,-7.0
2021-01-30 13:01:12,bytearray(b'\x00\x00\x00\x00\x00'),-94,9.0
2021-01-30 13:06:52,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-122,-7.0
2021-01-30 13:12:32,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-121,-8.0
2021-01-30 13:12:32,bytearray(b'\x00\x00\x00\x00\x00'),-93,10.75
2021-01-30 13:18:11,bytearray(b'\xff&\x0f\x07ZP\x00\x00a\xab\x01\x1eI\xdd\xb4'),-123,-10.0
2021-01-30 13:18:12,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-123,-4.25
2021-01-30 13:23:52,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-123,-7.0
2021-01-30 13:29:33,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-122,-7.5
2021-01-30 13:35:13,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-115,-12.25
2021-01-30 13:40:53,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-121,-6.0
2021-01-30 13:46:33,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-121,-6.5
2021-01-30 13:48:08,bytearray(b'\xff&\x0f\x07ZP\x00\x00a\xaa\x01\x07R\xec\xf5'),-123,-10.25
2021-01-30 13:52:14,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-122,-6.25
2021-01-30 13:57:54,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-122,-5.5
2021-01-30 14:03:34,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-121,-6.5
2021-01-30 14:03:34,bytearray(b'\x00\x00\x00\x00\x00'),-93,9.0
2021-01-30 14:09:15,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-123,-6.75
2021-01-30 14:14:55,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-121,-5.75
2021-01-30 14:18:04,bytearray(b'\xff&\x0f\x07ZP5\x00a\xaa\x01n\x93\xdb\x03'),-122,-10.0
2021-01-30 14:20:35,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-122,-7.0
2021-01-30 14:26:15,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-122,-6.0
2021-01-30 14:31:56,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-123,-6.75
2021-01-30 14:31:56,bytearray(b'\x00\x00\x00\x00\x00'),-92,11.75
2021-01-30 14:37:36,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-122,-5.5
2021-01-30 14:43:16,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-122,-5.0
2021-01-30 14:43:17,bytearray(b'\x00\x00\x00\x00\x00'),-93,9.75
2021-01-30 14:48:00,bytearray(b'\xff&\x0f\x07ZP\x00\x00a\xa9\x01,\x7f\xbf6'),-123,-9.0
2021-01-30 14:48:57,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-122,-6.5
2021-01-30 14:54:37,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-121,-6.0
2021-01-30 15:00:17,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-121,-5.75
2021-01-30 15:00:17,bytearray(b'\x00\x00\x00\x00\x00'),-93,10.0
2021-01-30 15:05:57,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-123,-6.75
2021-01-30 15:11:37,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-122,-6.0
2021-01-30 15:17:18,bytearray(b'\xff&\x10_JV\x7f\x00F\x01r\x01~?\x06Y'),-123,-7.0
2021-01-30 15:17:57,bytearray(b'\xff&\x0f\x07ZP\x00\x00a\xa9\x01,\x7f\xbf6'),-123,-9.25
2021-01-30 15:22:43,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-123,-7.0
2021-01-30 15:28:23,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-122,-6.5
2021-01-30 15:34:03,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-122,-6.0
2021-01-30 15:39:44,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-121,-6.25
2021-01-30 15:45:24,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-121,-6.25
2021-01-30 15:45:24,bytearray(b'\x00\x00\x00\x00\x00'),-93,9.25
2021-01-30 15:47:53,bytearray(b'\xff&\x0f\x07ZP\x00\x00a\xa8\x015d\x8ew'),-123,-9.75
2021-01-30 15:51:04,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-122,-7.0
2021-01-30 15:51:04,bytearray(b'\x00\x00\x00\x00\x00'),-94,9.25
2021-01-30 15:56:44,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-122,-6.75
2021-01-30 16:02:24,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-122,-7.0
2021-01-30 16:08:05,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-123,-6.0
2021-01-30 16:08:05,bytearray(b'\x00\x00\x00\x00\x00'),-94,9.25
2021-01-30 16:13:45,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-122,-6.75
2021-01-30 16:17:50,bytearray(b'\xff&\x0f\x07ZP\x00\x00a\xa8\x015d\x8ew'),-123,-8.75
2021-01-30 16:19:25,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-122,-7.0
2021-01-30 16:25:05,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-123,-6.25
2021-01-30 16:30:45,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-123,-6.5
2021-01-30 16:36:26,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-123,-6.25
2021-01-30 16:42:06,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-122,-6.5
2021-01-30 16:47:46,bytearray(b'\xff&\x0f\x07ZP\x00\x00a\xa7\x01\xb2\xfc\x92\xb8'),-121,-8.25
2021-01-30 16:53:26,bytearray(b'\xff&\x10_JV~\x00F\x01r\x01\xb5c\xd5\xfc'),-122,-6.0
2021-01-30 16:53:26,bytearray(b'\x00\x00\x00\x00\x00'),-93,11.5
